"company_name","address","company_tax_code","ward_or_commune","district","province_or_city","country","einvoice_contact_name","einvoice_contact_email"
"CÔNG TY TNHH INTERONE VIỆT NAM","Số 5 - Nhà B6, Tập thể Thành Công, Phường Thành Công, Quận Ba Đình, Thành phố Hà Nội, Việt Nam","0103311825","Phường Thành Công","Quận Ba Đình","Hà Nội","Việt Nam","CÔNG TY TNHH INTERONE VIỆT NAM","docs1@itolog.net"
"CÔNG TY TNHH XINWEI VIỆT NAM","Lô CN2+CN3 Cụm Công nghiệp Thị trấn Tiên Lãng, Thị trấn Tiên Lãng, Huyện Tiên Lãng, Thành phố Hải Phòng, Việt Nam","0202092229","Thị trấn Tiên Lãng","Huyện Tiên Lãng","Hải Phòng","Việt Nam","CÔNG TY TNHH XINWEI VIỆT NAM","tienkt3@gmail.com;dothihvan@gmail.com"
"CÔNG TY TNHH GABVICO","Số 7 dãy F8, ngõ 104, phố Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam","0101832999","Phường Bách Khoa","Quận Hai Bà Trưng","Hà Nội","Việt Nam","CÔNG TY TNHH GABVICO","acc05.vnhan@beelogistics.com;khxnk@gabvico.com;giaonhan.tunglinh@gmail.com"
"CÔNG TY CỔ PHẦN ĐÁ VÀ KHOÁNG SẢN PHỦ QUỲ","KHU HỢP THÀNH,THỊ TRẤN QUỲ HỢP HUYỆN QUỲ HỢP,NGHỆ AN","2900731503",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN PHÁT TRIỂN THƯƠNG MẠI BẮC VIỆT","Số 2, Ngõ 2A, Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Thành phố Hà Nội, Việt Nam","0106052720","Phường Quang Trung","Quận Hà Đông","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN PHÁT TRIỂN THƯƠNG MẠI BẮC VIỆT","TRANHUNG.LOG@GMAIL.COM"
"CÔNG TY TNHH TM DV VẬN TẢI VÀ TIẾP NHẬN HÀNG HÓA NGÔI SAO TOÀN CẦU","171 VÕ THỊ SÁU P7, Q3,HCM","0302900511",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH DỆT PACIFIC CRYSTAL","Khu công nghiệp Lai Vu, Xã Lai Vu, Huyện Kim Thành, Tỉnh Hải Dương, Việt Nam","0800916338","Xã Lai Vu","Huyện Kim Thành","Hải Dương","Việt Nam","CÔNG TY TNHH DỆT PACIFIC CRYSTAL","bui-dinh-thuy@pacific-crystal-textiles.vn;LETHANHPHUONG161990@GMAIL.COM;CHIENNGUYENSNEAKER@GMAIL.COM"
"Công ty TNHH Thương Mại Và Dịch Vụ Công Nghiệp Hà Nội","Số 31 Hàng Ngang,Phố Hàng Đào,Quận Hoàn Kiếm,TP Hà Nội","0102354093",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CP KỸ THUẬT VÀ THƯƠNG MẠI MT","số 49, đường Nguyễn Quốc Trị, Phường Hưng Phúc, Thành phố Vinh, Tỉnh Nghệ An, Việt Nam","2901357915","Phường Hưng Phúc","Thành phố Vinh","Nghệ An","Việt Nam","CÔNG TY CP KỸ THUẬT VÀ THƯƠNG MẠI MT","PHAMVANTHIENCDHH@GMAIL.COM"
"CÔNG TY TNHH VẬN TẢI HÀNG ĐẦU","19/70,NGÕ THỊNH HÀO 3,TÔN ĐỨC THẮNG,P.HÀNG BỘT,Q.ĐỐNG ĐA,TP.HÀ NỘI","0101049932",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CN CÔNG TY CỔ PHẦN HƯNG ĐẠO CONTAINER TẠI HẢI PHÒNG","LÔ 26 KHU HẠ ĐOẠN 2 - P. ĐÔNG HẢI 2 - Q. HẢI AN -TP HẢI PHÒNG, VIỆT NAM","0301411035-003",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH GIAO NHẬN VẬN TẢI QUỐC TẾ Ó XANH","1048 TRƯỜNG SA,PHƯỜNG 12,QUẬN 3,TP HỒ CHÍ MINH","0304318027",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH ĐÔNG PHONG","LÔ DS ĐƯƠNG BÙI VIỆN- KCN NGUYỄN ĐỨC CẢNH,THÁI BÌNH","1000213754",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN MAY TRƯỜNG SƠN","Khu dân cư Trường Sơn, Phường Hòa Nghĩa, Quận Dương Kinh, Thành phố Hải Phòng, Việt Nam","0200726857","Phường Hoà Nghĩa","Quận Dương Kinh","Hải Phòng","Việt Nam","CÔNG TY CỔ PHẦN MAY TRƯỜNG SƠN","vuhungdt3@gmail.com;dongeximts@gmail.com"
"CÔNG TY CỔ PHẦN VINALINES LOGISTICS VIỆT NAM","Phòng 405,T4,tòa nhà Ocenpark,Số 1Phố  Đào Duy Anh,P.Phương Mai,Q. Đống Đa,Tp.Hà Nội, Việt Nam","0102345275",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH EAGLE SHIPPING","88-88A ĐƯỜNG D2,PHƯỜNG 25 QUẬN BÌNH THẠNH,TP HCM VIỆT NAM","0313575831",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH A-SONIC LOGISTICS (VIỆT NAM)","28 Nguyễn Thị Diệu, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","0309342150","Phường Võ Thị Sáu","Quận 3","Hồ Chí Minh","Việt Nam",NULL,NULL
"CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI KHÁNH VINH","55/739 NGUYỄN VĂN LINH, PHƯỜNG VĨNH NIỆM, QUẬN LÊ CHÂN, TP. HẢI PHÒNG","0201144629",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH HA HAE VIỆT NAM","Km 50 + 460, Quốc lộ 5, Phường Cẩm Thượng, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam","0800275003","Phường Cẩm Thượng","Thành phố Hải Dương","Hải Dương","Việt Nam","CÔNG TY TNHH HA HAE VIỆT NAM","exim@hahae.vn;ngoha@hahae.vn"
"CÔNG TY CỔ PHẦN HÀ PHÁT VIỆT NAM","Số 2, ngách 639/39 Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Thành phố Hà Nội, Việt Nam","0107806875","Phường Vĩnh Phúc","Quận Ba Đình","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN HÀ PHÁT VIỆT NAM","TUANDQ80@GMAIL.COM"
"CÔNG TY TNHH CLOVER FILTER VINA","KCN Đại Đồng - Hoàn Sơn (TX: Công Ty TNHH Chu Lai), Xã Hoàn Sơn, Huyện Tiên Du, Tỉnh Bắc Ninh, Việt Nam","2300925793",NULL,NULL,NULL,"Việt Nam","CÔNG TY TNHH CLOVER FILTER VINA","thanhvan1911@gmail.com;icel_ocean@icellogistics.com"
"CÔNG TY TNHH DỆT MAY Á CHÂU","Số nhà 8B,ngõ 262A Nguyễn Trãi,P.Thanh Xuân Trung, Q.Thanh Xuân, TP Hà Nội, Việt Nam","0103733880",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN GIAO NHẬN QUỐC TẾ BẢO VIỆT BRAVE BEYOND","Số 117, 118 Lô 3E Khu Đô Thị Mới Ngã Năm Sân Bay Cát Bi, Phường Đông Khê, Quận Ngô Quyền, Thành phố Hải Phòng, Việt Nam","0201992040","Phường Đông Khê","Quận Ngô Quyền","Hải Phòng","Việt Nam","CÔNG TY CỔ PHẦN GIAO NHẬN QUỐC TẾ BẢO VIỆT BRAVE BEYOND","HUYSGPORT.HP@GMAIL.COM"
"CÔNG TY TNHH SỮA CHO TƯƠNG LAI","Thôn Tân Thịnh, Xã Phúc ứng, Huyện Sơn Dương, Tỉnh Tuyên Quang, Việt Nam","5000294983","Xã Phúc ứng","Huyện Sơn Dương","Tuyên Quang","Việt Nam","CÔNG TY TNHH SỮA CHO TƯƠNG LAI","PHAMVANTHIENCDHH@GMAIL.COM"
"CÔNG TY TNHH HYUNDAI KEFICO VIỆT NAM","Lô XN 01, khu công nghiệp Đại An, Phường Tứ Minh, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam","0800750227","Phường Tứ Minh","Thành phố Hải Dương","Hải Dương","Việt Nam","CÔNG TY TNHH HYUNDAI KEFICO VIỆT NAM","ducna87@gmail.com"
"CÔNG TY TNHH  HANESBRANDS VIỆT NAM","Thôn Yên Lịch, Xã Dân Tiến, Huyện Khoái Châu, Tỉnh Hưng Yên, Việt Nam","0900277558","Xã Dân Tiến","Huyện Khoái Châu ","Hưng Yên","Việt Nam","CÔNG TY TNHH  HANESBRANDS VIỆT NAM","BUIDUCTIEN1981@GMAIL.COM;TOANND.HPG@MACSVIETNAM.COM.VN"
"CTY TNHH KHÁCH SẠN HÀ NỘI PLAZA","117 TRẦN DUY HƯNG - TRUNG HOÀ- CẦU GIẤY HN","0102264763",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH BERKER VIỆT NAM","xóm Đông thôn Bảo Tháp, Xã Kim Hoa, Huyện Mê Linh, Thành phố Hà Nội, Việt Nam","0108428256","Xã Kim Hoa","Huyện Mê Linh","Hà Nội","Việt Nam","CÔNG TY TNHH BERKER VIỆT NAM","HAIPM1995@GMAIL.COM"
"CÔNG TY TNHH TIÊN PHONG XANH","KHU DÂN CƯ SỐ 3, PHƯỜNG TRUNG HƯNG, THỊ XÃ SƠN TÂY, HÀ NỘI","0106130087",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH CÔNG TY TNHH OOCL VIỆT NAM TẠI HẢI PHÒNG","Phòng 505,Tầng 5,Tòa Nhà TD Business Center,Số 4 & 5,Lô 20A Lê Hồng Phong,P.Đông Khê,Q. Ngô Quyền,TP Hải Phòng","0303195358002",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MÁY CÔNG TRÌNH VIỆT BẮC","SỐ 7B,HẺM 95/81/86,ĐƯỜNG VŨ XUÂN THIỀU,PHƯỜNG SÀI ĐỒNG,QUẬN LONG BIÊN,HÀ NỘI,VIỆT NAM","0106833530",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN SX & TM TỔNG HỢP MINH THÀNH","SỐ 53/260 CẦU GIẤY-QUAN HOA-CẦU GIẤY-HÀ NỘI","0101112278",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH SẢN XUẤT ROBOT TOSY","Tầng 2, 3, 4 tòa nhà Starcity, số 23 Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam","0109090717","Phường Nhân Chính","Quận Thanh Xuân","Hà Nội","Việt Nam","CÔNG TY TNHH SẢN XUẤT ROBOT TOSY",NULL
"CÔNG TY TNHH TM TÂY NAM","L17-11, Tầng 17 Tòa nhà Vincom Center, 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","0316016888","Phường Bến Nghé","Quận 1","Hồ Chí Minh","Việt Nam","CÔNG TY TNHH TM TÂY NAM","THANH78VPG@GMAIL.COM"
"TRUNG TÂM SÁCH TÀI CHÍNH, PHÁP LUẬT ĐINH VĂN LONG","NGA GIÁP - NGA SƠN - THANH HÓA","2801713013",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH TRITON","LÔ S8,KHU CN HOÀ XÁ ,NAM ĐỊNH","0600447311",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH NGUYỄN GIA TEX","Số C17 Lô B5 khu đô thị mới Đại Kim, Phường Định Công, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam","0109751854","Phường Định Công","Quận Hoàng Mai","Hà Nội","Việt Nam","CÔNG TY TNHH NGUYỄN GIA TEX","PHAMLOC271194@GMAIL.COM"
"CÔNG TY TNHH DỊCH VỤ HÀNG HÓA NEW LOOK","20 SÔNG THAO, PHƯỜNG 2, QUẬN TÂN BÌNH, TP. HCM","0310642617",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH GIẢI PHÁP VÀ THIẾT BỊ CÔNG NGHIỆP","SỐ 9, NGÕ 167 TRƯƠNG ĐỊNH, P.TRƯƠNG ĐỊNH, Q.HAI BÀ TRƯNG, HÀ NỘI","0102772397",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN DỊCH VỤ THÔNG TIN VÀ TƯ VẤN CÔNG NGHỆ ACRO","Số 94, Nguyễn Huy Tưởng, Phường Thanh Xuân Trung,Quận Thanh Xuân,Thành Phố Hà Nội","0102314982",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN CÔNG NGHỆ HOÀ HƯNG","47/56 Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội, Việt Nam","0106297449",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ CÔNG NGHỆ HDC","H1A ngõ 100, đường Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","0103335495","Phường Yên Hoà","Quận Cầu Giấy","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ CÔNG NGHỆ HDC","hdcjsc2009@gmail.com"
"CÔNG TY CỔ PHẦN SẢN XUẤT VÀ THƯƠNG MẠI ĐÔNG ANH","ĐỘI 11, THÔN TIÊN HÙNG, XÃ NGUYÊN KHÊ, HUYỆN ĐÔNG ANH, TP HÀ NỘI","0101399905",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN PHẦN MỀM ISOLAR","SỐ 9 NGÁCH 264/32 THỤY KHUÊ, PHƯỜNG THỤY KHUÊ, QUẬN TÂY HỒ, THÀNH PHỐ HÀ NỘI, VIỆT NAM","0105901668",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MỘT THÀNH VIÊN ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ LÊ ANH","Số 5, ngõ 281 Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam","0105163650","Phường Hoàng Văn Thụ","Quận Hoàng Mai","Hà Nội","Việt Nam","CÔNG TY TNHH MỘT THÀNH VIÊN ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ LÊ ANH","HADTT@HCVINA.COM"
"CÔNG TY TNHH PBOX VIỆT NAM","SỐ 189 ĐƯỜNG ĐÌNH VŨ, ĐÔNG HẢI 2, HẢI AN, HẢI PHÒNG","0200942311",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH CÔNG TY TNHH YAZAKI HẢI PHÒNG VIỆT NAM TẠI THÁI BÌNH","Lô CN1+CN2, khu công nghiệp Sông Trà, quốc lộ 10, Xã Tân Bình, Thành phố Thái Bình, Tỉnh Thái Bình, Việt Nam","0200438947-001","Xã Tân Bình","Thành phố Thái Bình","Thái Bình","Việt Nam",NULL,NULL
"CÔNG TY CP IN VÀ THƯƠNG MẠI HỒNG PHÁT","A 10 TT 16 KĐTM VĂN QUÁN,YÊN PHÚC,HÀ ĐÔNG,HÀ NỘI","0105333013",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"KHÁCH SẠN KIM SƠN","LÔ A8-1, ĐƯỜNG 3/2, P. VĨNH BẢO, TP. RẠCH GIÁ, KIÊN GIANG","1701965488",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CP PHÁT TRIỂN KỸ THUẬT THƯƠNG MẠI","SỐ 25,VŨ NGỌC PHAN,LÁNG HẠ,ĐỐNG ĐA,HÀ NỘI","0100366431",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"TRUNG TÂM SÁCH PHÁP LUẬT TÀI CHÍNH","51/18F CHU VĂN AN - P.12 - Q. BÌNH THẠNH - TP. HCM","0307997680",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THIẾT BỊ IN VÀ BAO BÌ","TẦNG 6,SỐ NHÀ 38 PHỐ BÀ TRIỆU,PHƯỜNG HÀNG BÀI,QUẬN HOÀN KIẾM,THÀNH PHỐ HÀ NỘI","0101506018",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN ANYHOTEL VIỆT NAM","Tầng 19 tòa nhà Nam Cường, đường Nguyễn Thanh Bình, Khu ĐTM, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam","0107288214","Phường La Khê","Quận Hà Đông","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN ANYHOTEL VIỆT NAM",""
"Công ty CP thiết bị điện -điện tử Bách Khoa","Số 125 lô 6 Nguyễn Bỉnh Khiểm, P.Đằng Giang, Q.Ngô Quyền, TP.Hải Phongg,VN","0200784873",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH KGL VIỆT NAM","P1002,T10,TTC Tower,Lô B1ACụm SXTTCN&CNN Cầu Giấy,Duy Tân,Dịch Vọng Hậu,Cầu Giấy,Hà Nội","0104403571",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH VẬN TẢI QUỐC TẾ MINH LONG","Tầng 20, tòa nhà HIU, số 215 Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","0305247964",NULL,NULL,NULL,"Việt Nam","QUANG","VUDUCQUANG1129@GMAIL.COM"
"NGAN HANG TMCP DAI DUONG","199 NGUYEN LUONG BANG,TP HAI DUONG, TINH HAI DUONG","0800006089",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN PHÁT TRIỂN DỊCH VỤ VIỄN THÔNG ITC","Tầng 4, Tòa Nhà Thăng Long,98 Ngụy Như Kon Tum, P.Nhân Chính, Q.Thanh Xuân, Hà Nội","0102805839",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH WOOIN VINA","Cụm Công Nghiệp Tháp- Hồng- Kỷ, Xã Diễn Hồng, Huyện Diễn Châu,Tỉnh Nghệ An, Việt Nam","2901438522",NULL,"Huyện Diễn Châu","Nghệ An","Việt Nam","CÔNG TY TNHH WOOIN VINA","nguyenduylonghp@gmail.com"
"CÔNG TY TNHH Ô TÔ NAM SƠN","SỐ 261 ĐƯỜNG GIẢI PHÓNG, PHƯỜNG PHƯƠNG MAI, QUẬN ĐỐNG ĐA, TP HÀ NỘI","0104422831",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MITSUBA VIỆT NAM - CHI NHÁNH HƯNG YÊN","Lô N1 và N2, Khu công nghiệp Thăng Long II - Phường Phùng Chí Kiên - Thị xã Mỹ Hào - Tỉnh Hưng Yên,Việt Nam.","3600241066-003",NULL,"Thị Xã Mỹ Hào","Hưng Yên","Việt Nam","CÔNG TY TNHH MITSUBA VIỆT NAM - CHI NHÁNH HƯNG YÊN","manhnguyenf5@gmail.com"
"CÔNG TY TRÁCH NHIỆM HỮU HẠN HOA LÂN","Số 6B/63,Vũ Trọng Phụng,Quận Thanh Xuân,Thành Phố Hà Nội","0101353795",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH NDH","CỬA HÀNG SỐ 13,LÔ 1/20 KHU ĐÔ THỊ NGÃ 5 SÂN BAY CÁT BI,P ĐÔNG KHÊ,Q NGÔ QUYỀN,HP","0200942294",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH HỒNG TRIỂN","LÔ 9E ĐƯỜNG C- KCN TÂN TẠO - Q.BÌNH TÂN- TP HCM","0303802997",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH DYNAPLAST PACKAGING (VIỆT NAM) - CHI NHÁNH BẮC NINH","Số 26, Đường 9, Khu Công Nghiệp Đô thị và Dịch vụ VSIP Bắc Ninh, Xã Đại Đồng, Huyện Tiên Du, Tỉnh Bắc Ninh, Việt Nam","3700590818-001","Xã Đại Đồng","Huyện Tiên Du","Bắc Ninh","Việt Nam","CÔNG TY TNHH DYNAPLAST PACKAGING (VIỆT NAM) - CHI NHÁNH BẮC NINH","thuy.trinh@vn.yusen-logistics.com;CHINHTV194@GMAIL.COM;PHAMVANTHIENCDHH@GMAIL.COM"
"CÔNG TY CỔ PHẦN ĐIỆN AVI","SỐ 327 ĐƯỜNG AN DƯƠNG VƯƠNG, PHÚ THƯƠNG , TÂY HỒ , HÀ NỘI","0104935632",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH HAIDONG TECHNOLOGY (VIET NAM)","LÔ 17,CỤM CÔNG NGHIỆP NỘI HOÀNG,HUYỆN YÊN DŨNG,TỈNH BẮC GIANG","2400762292",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU ĐÔNG NGUYÊN GIA","436A/30 Đường 3/2, Phường 12, Quận 10, Thành Phố Hồ Chí Minh","0309838647",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU HẢI PHONG","Số 146 Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Thành phố Hà Nội, Việt Nam","0108284396","Số 146 Khương Thượng","Phường Khương Thượng","Quận Đống đa","Việt Nam","CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU HẢI PHONG","haiphongchemical@gmail.com"
"CÔNG TY TNHH HÀNG HẢI LIÊN KẾT VIỆT NAM","Số 5B, Đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","0306708576","Phường Bến Nghé","Quận 1","Hồ Chí Minh","Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN VN-DITECH","Số nhà 12, ngõ 169/2/1, phố Thái Hà, Phường Láng Hạ, Quận Đống đa, Thành phố Hà Nội, Việt Nam","0106186001","Phường Láng Hạ","Quận Đống đa","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN VN-DITECH","SONNGOC17121997@GMAIL.COM"
"CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT TRUNG THÀNH CÔNG","SỐ 19 LÝ NAM ĐẾ,PHƯỜNG HÀNG MÃ QUẬN HOÀN KIẾM HÀ NỘI","0101248335",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI VÀ THIẾT BỊ VĂN PHÒNG NGUYÊN ANH","Số 100 khu TĐC Nam Cầu, tổ 8, Phường Đằng Hải, Quận Hải An, Thành phố Hải Phòng, Việt Nam","0202201904","Phường Đằng Hải","Quận Hải An","Hải Phòng","Việt Nam",NULL,NULL
"CÔNG TY TNHH DINGXIN","Cụm công nghiệp Tân Dĩnh  Phi Mô, Xã Tân Dĩnh, Huyện Lạng Giang, Tỉnh Bắc Giang, Việt Nam","0106769571","Xã Tân Dĩnh","Huyện Lạng Giang","Bắc Giang","Việt Nam","CÔNG TY TNHH DINGXIN","VOINUOCDAILOAN2021@GMAIL.COM"
"CÔNG TY TNHH HUỆ ANH","Khu phố 4, Phường Lam Sơn, Thị xã Bỉm Sơn, Tỉnh Thanh Hoá, Việt Nam","2801524136","Phường Lam Sơn","Thị xã Bỉm Sơn","Thanh Hoá","Việt Nam","CÔNG TY TNHH HUỆ ANH","GEMMA.VNHPH@BEELOGISTICS.COM"
"CÔNG TY CỔ PHẦN GIAO NHẬN VẬN TẢI QUỐC TẾ IFT","Tầng10,tòa nhàZodiac,phốDuyTân,phườngDịchVọngHậu,quậnCầuGiấy,thành phốHàNội,ViệtNam","0102688699",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH CÔNG TY TNHH THƯƠNG MẠI & DỊCH VỤ GIAO NHẬN HÀNG HÓA F.D.I TẠI HẢI PHÒNG","Phòng 602, tầng 6, tòa nhà EIC, số 1/10B đường Lê Hồng Phong, Phường Đằng Hải, Quận Hải An, Thành phố Hải Phòng, Việt Nam","0302921906-002","Phường Đằng Hải","Quận Hải An","Hải Phòng","Việt Nam","CHI NHÁNH CÔNG TY TNHH THƯƠNG MẠI & DỊCH VỤ GIAO NHẬN HÀNG HÓA F.D.I TẠI HẢI PHÒNG","INBOUND.HPH@FDIVN.COM;ANHTUAN@FDIVN.COM"
"CÔNG TY CỔ PHẦN NỘI THẤT ĐỨC KHANG","B7-TT3-KĐT BẮC LINH ĐÀM-ĐẠI KIM-HOÀNG MAI-HÀ NỘI","0104585642",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH SANTOH VINA LOGISTICS","Tầng 5B,Tòa Nhà VMT,Lô A1F,Cụm TTCN Và CNN,Phố Duy Tân,P.Dịch Vọng Hậu,Q.cầu giấy,TP Hà Nội","0106948612",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ KỸ THUẬT Á CHÂU","SỐ 84KHU TẬP THỂ LỮ ĐOÀN 17 XÃ NGŨ HIỆP - THANH TRÌ - HÀ NỘI","0104070121",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH CP DHU","Số 20A, ngõ 175 Lạc Long Quân, tổ 04, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","0108563706","Phường Nghĩa Đô","Quận Cầu Giấy","Hà Nội","Việt Nam","CÔNG TY TNHH CP DHU","DUONGBUI@DHU.COM.VN"
"CONG TY CHE BIEN XNK NONG SAN THUC PHAM DONG NAI","PHUONG LOANG BINH-TP BIEN HOA-DONG NAI","3600268170",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MAY ĐẠI HƯỚNG","ĐƯỜNG 196, XÃ NHÂN HÒA,HUYỆN  MỸ HÀO,TỈNH  HƯNG YÊN","0900682644",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI VÀ DU LỊCH CHU MINH","Số 34 ngõ 198 phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội, Việt Nam","0106024106",NULL,"Quận Thanh Xuân","Hà Nội","Việt Nam",NULL,NULL
"CÔNG TY TNHH T.RAD VIỆT NAM","Khu Công Nghiệp Đồng Văn II,Huyện Duy Tiên,Tỉnh Hà Nam,Việt Nam","0700630060",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"Công Ty Cổ Phần Tiếp Vận Quốc Tế Song Nguyễn","Số71 Nguyễn Trãi,PhườngMáyTơ,QuậnNgôQuyền,ThànhPhốHảiPhòng,ViệtNam","0200154649",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI HÓA CHẤT VIỆT Á","42 LÊ TRUNG NGHĨA P12 QUẬN TÂN BÌNH HCM","0309578886",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MTV ĐT VA PT THUẬN THUỶ T&T","SỐ 1 BẾN TÀU, BẠCH ĐẰNG, HẠ LONG, QUẢNG NINH","5701435939",NULL,NULL,NULL,"Việt Nam",NULL,NULL
